"","countrycode","date","apple_driving","apple_walking","apple_transit"
"7571","LUX",2020-04-21,38.63,39.18,20.62
"7572","LUX",2020-04-22,38.65,43.66,19.28
"7573","LUX",2020-04-23,39.6,44.58,17.47
"7574","LUX",2020-04-24,40.1,43.13,21.25
"7575","LUX",2020-04-25,34.56,49.21,23.27
"7576","LUX",2020-04-26,35.22,49.28,21.38
"7577","LUX",2020-04-27,47.34,42.07,22.43
"7578","LUX",2020-04-28,44.67,36.49,22.13
"7579","LUX",2020-04-29,44.89,39.75,22.13
"7580","LUX",2020-04-30,41.54,38.66,18.19
"7581","LUX",2020-05-01,30.43,28.92,18.56
"7582","LUX",2020-05-02,35.52,37.41,21.67
"7583","LUX",2020-05-03,40.15,49.89,24.02
"7584","LUX",2020-05-04,48.78,47.83,28.01
"7585","LUX",2020-05-05,50.49,48.04,27.47
"7586","LUX",2020-05-06,51.95,54.55,26.67
"7587","LUX",2020-05-07,51.33,53.08,27.26
"7588","LUX",2020-05-08,51.42,54.7,22.81
"7589","LUX",2020-05-09,41.66,46.45,22.34
"7590","LUX",2020-05-10,44.65,45.58,23.98
"7591","LUX",2020-05-11,NA,NA,NA
"7592","LUX",2020-05-12,NA,NA,NA
"7593","LUX",2020-05-13,64.53,62.63,32.72
"7594","LUX",2020-05-14,65.51,66.16,37.42
"7595","LUX",2020-05-15,71.05,73.25,35.07
"7596","LUX",2020-05-16,64.65,68.48,33.52
"7597","LUX",2020-05-17,61.12,69.03,30.87
"7598","LUX",2020-05-18,68.68,76.41,36.04
"7599","LUX",2020-05-19,72.96,78.82,42.5
"7600","LUX",2020-05-20,73.18,79.09,35.32
"7601","LUX",2020-05-21,66.3,74.82,38.43
"7602","LUX",2020-05-22,72.7,82.35,45.02
"7603","LUX",2020-05-23,60.91,57.25,37.38
"7604","LUX",2020-05-24,61.52,62.34,33.64
"7605","LUX",2020-05-25,74.35,80.12,49.18
"7606","LUX",2020-05-26,79.28,85.26,45.82
"7607","LUX",2020-05-27,77.52,89.75,44.81
"7608","LUX",2020-05-28,79.8,81.43,42.13
"7609","LUX",2020-05-29,83.91,90.79,51.49
"7610","LUX",2020-05-30,75.79,84.16,48.85
"7611","LUX",2020-05-31,67.58,72.9,39.61
"7612","LUX",2020-06-01,84.57,91.53,54.85
"7613","LUX",2020-06-02,95.7,104.27,65.56
"7614","LUX",2020-06-03,90.58,100.72,53.46
"7615","LUX",2020-06-04,91.82,86.54,56.11
"7616","LUX",2020-06-05,89.58,88.88,51.41
"7617","LUX",2020-06-06,75.85,78.52,50.4
"7618","LUX",2020-06-07,72.34,68.59,42.17
"7619","LUX",2020-06-08,82.45,84.65,56.82
"7620","LUX",2020-06-09,86.52,81.33,52.67
"7621","LUX",2020-06-10,87.45,86.92,54.26
"7622","LUX",2020-06-11,91.53,107.93,57.87
"7623","LUX",2020-06-12,96.96,106.27,59.26
"7624","LUX",2020-06-13,84.46,98.79,49.39
"7625","LUX",2020-06-14,78.41,73.05,48.59
"7626","LUX",2020-06-15,97.58,96.02,52.62
"7627","LUX",2020-06-16,98.71,102.85,58
"7628","LUX",2020-06-17,101.91,91.28,63.84
"7629","LUX",2020-06-18,99.87,98.55,61.95
"7630","LUX",2020-06-19,109.38,112.82,65.1
"7631","LUX",2020-06-20,101.52,106.47,59.47
"7632","LUX",2020-06-21,83.51,78.86,55.82
"7633","LUX",2020-06-22,92.65,105.36,65.94
"7634","LUX",2020-06-23,87.51,84.14,61.11
"7635","LUX",2020-06-24,103.76,110.85,75.43
"7636","LUX",2020-06-25,108.89,115.06,72.62
"7637","LUX",2020-06-26,109.69,107.61,69.68
"7638","LUX",2020-06-27,97.79,109.29,59.39
"7639","LUX",2020-06-28,89.15,74.88,52.2
"7640","LUX",2020-06-29,107.34,111.19,77.03
"7641","LUX",2020-06-30,108.93,113.4,75.18
"7642","LUX",2020-07-01,111.35,128.2,82.91
"7643","LUX",2020-07-02,112.97,117.14,82.15
"7644","LUX",2020-07-03,119.96,132.18,82.44
"7645","LUX",2020-07-04,101.64,134.45,69.93
"7646","LUX",2020-07-05,94.36,86.69,68.96
"7647","LUX",2020-07-06,108.72,113.48,82.61
"7648","LUX",2020-07-07,110.17,125.78,84.25
"7649","LUX",2020-07-08,117.88,125.63,79.5
"7650","LUX",2020-07-09,117.03,132.52,83.58
"7651","LUX",2020-07-10,123.72,125.48,85.01
"7652","LUX",2020-07-11,107.26,141.17,75.18
"7653","LUX",2020-07-12,101.98,111.04,74.72
"7654","LUX",2020-07-13,114.42,131.9,91.26
"7655","LUX",2020-07-14,119.6,144.24,91.6
"7656","LUX",2020-07-15,114.37,122.65,80.05
"7657","LUX",2020-07-16,114.4,122.27,84.59
"7658","LUX",2020-07-17,123.76,129.84,76.86
"7659","LUX",2020-07-18,107.71,125.59,71.27
"7660","LUX",2020-07-19,102.89,101.64,68.84
"7661","LUX",2020-07-20,114.38,127.82,94.58
"7662","LUX",2020-07-21,117.52,138.6,88.45
"7663","LUX",2020-07-22,115.95,125.76,85.97
"7664","LUX",2020-07-23,111.6,121.67,77.36
"7665","LUX",2020-07-24,118.15,118.55,74.09
"7666","LUX",2020-07-25,100.11,121.35,61.7
"7667","LUX",2020-07-26,96.1,98.23,65.69
"7668","LUX",2020-07-27,113.36,120.37,81.94
"7669","LUX",2020-07-28,107.36,125.37,74.97
"7670","LUX",2020-07-29,115.05,132.71,77.49
"7671","LUX",2020-07-30,114.82,125.59,81.52
"7672","LUX",2020-07-31,111.21,110,75.6
"7673","LUX",2020-08-01,93.91,102.27,75.51
"7674","LUX",2020-08-02,93.21,90.69,69.8
"7675","LUX",2020-08-03,101.36,116.87,94.04
"7676","LUX",2020-08-04,101.45,124.97,88.83
"7677","LUX",2020-08-05,104.96,115.12,78.58
"7678","LUX",2020-08-06,104.72,116.5,82.61
"7679","LUX",2020-08-07,103.48,111.17,80.34
"7680","LUX",2020-08-08,88.93,94.26,65.94
"7681","LUX",2020-08-09,85.13,74.05,59.39
"7682","LUX",2020-08-10,94.11,101.36,77.11
"7683","LUX",2020-08-11,95.94,103.15,80.76
"7684","LUX",2020-08-12,93.79,102.57,80.05
"7685","LUX",2020-08-13,95.25,102.6,83.91
"7686","LUX",2020-08-14,94.97,105.81,74.04
"7687","LUX",2020-08-15,84.64,94.49,61.82
"7688","LUX",2020-08-16,82.46,80.52,56.95
"7689","LUX",2020-08-17,93.3,104.76,74.76
"7690","LUX",2020-08-18,91.82,104.36,69.05
"7691","LUX",2020-08-19,96.43,106.36,75.93
"7692","LUX",2020-08-20,99.64,112.74,75.64
"7693","LUX",2020-08-21,95.95,97.4,71.86
"7694","LUX",2020-08-22,88.35,105.76,74.55
"7695","LUX",2020-08-23,85.74,84.86,68.67
"7696","LUX",2020-08-24,96.73,105.08,80.55
"7697","LUX",2020-08-25,100.54,108.61,80.97
"7698","LUX",2020-08-26,100.24,109.04,89.96
"7699","LUX",2020-08-27,107.56,114.21,78.54
"7700","LUX",2020-08-28,108.69,103.34,80.01
"7701","LUX",2020-08-29,91.03,114.65,66.74
"7702","LUX",2020-08-30,84.79,89.18,71.73
"7703","LUX",2020-08-31,102.94,114.44,90.42
"7704","LUX",2020-09-01,102.04,118.03,87.69
"7705","LUX",2020-09-02,104.16,118.59,87.11
"7706","LUX",2020-09-03,105.04,113.97,87.11
"7707","LUX",2020-09-04,110.32,125.71,90.38
"7708","LUX",2020-09-05,95.82,118.12,71.69
"7709","LUX",2020-09-06,91.57,99.74,75.51
"7710","LUX",2020-09-07,108.98,116.42,89.08
"7711","LUX",2020-09-08,110.37,126.5,89.79
"7712","LUX",2020-09-09,110.71,127.41,98.03
"7713","MAC",2020-01-13,100,100,NA
"7714","MAC",2020-01-14,110.99,114.97,NA
"7715","MAC",2020-01-15,115.14,118.3,NA
"7716","MAC",2020-01-16,118.61,129.82,NA
"7717","MAC",2020-01-17,157.14,173.98,NA
"7718","MAC",2020-01-18,153.88,169.86,NA
"7719","MAC",2020-01-19,139.85,157.28,NA
"7720","MAC",2020-01-20,155.84,179.09,NA
"7721","MAC",2020-01-21,144.2,159.86,NA
"7722","MAC",2020-01-22,108.73,111.75,NA
"7723","MAC",2020-01-23,81.69,80.49,NA
"7724","MAC",2020-01-24,58.19,59.88,NA
"7725","MAC",2020-01-25,47.32,40.94,NA
"7726","MAC",2020-01-26,37.96,33.49,NA
"7727","MAC",2020-01-27,31.9,24.46,NA
"7728","MAC",2020-01-28,31.78,20.32,NA
"7729","MAC",2020-01-29,32.35,19.26,NA
"7730","MAC",2020-01-30,31.3,19.48,NA
"7731","MAC",2020-01-31,31.22,17.24,NA
"7732","MAC",2020-02-01,28.96,16.11,NA
"7733","MAC",2020-02-02,28.43,15.44,NA
"7734","MAC",2020-02-03,26.99,13.37,NA
"7735","MAC",2020-02-04,23.42,11.07,NA
"7736","MAC",2020-02-05,22.34,10.79,NA
"7737","MAC",2020-02-06,20.68,10.25,NA
"7738","MAC",2020-02-07,22.01,8.79,NA
"7739","MAC",2020-02-08,21.56,7.51,NA
"7740","MAC",2020-02-09,22.76,9.62,NA
"7741","MAC",2020-02-10,24.75,8.87,NA
"7742","MAC",2020-02-11,23.08,9.18,NA
"7743","MAC",2020-02-12,24.63,9.14,NA
"7744","MAC",2020-02-13,26.93,10.39,NA
"7745","MAC",2020-02-14,26.9,11.04,NA
"7746","MAC",2020-02-15,22.82,8.44,NA
"7747","MAC",2020-02-16,23.45,9.87,NA
"7748","MAC",2020-02-17,27.02,12.87,NA
"7749","MAC",2020-02-18,30.36,17.04,NA
"7750","MAC",2020-02-19,31.17,15.81,NA
"7751","MAC",2020-02-20,32.58,16.82,NA
"7752","MAC",2020-02-21,29.4,14.96,NA
"7753","MAC",2020-02-22,33.53,16.1,NA
"7754","MAC",2020-02-23,30.74,14.75,NA
"7755","MAC",2020-02-24,29.22,13.79,NA
"7756","MAC",2020-02-25,31.85,14.47,NA
"7757","MAC",2020-02-26,33.26,15.7,NA
"7758","MAC",2020-02-27,31.51,16.68,NA
"7759","MAC",2020-02-28,33.99,17.2,NA
"7760","MAC",2020-02-29,35.35,19.58,NA
"7761","MAC",2020-03-01,34.93,18.64,NA
"7762","MAC",2020-03-02,34.58,18.92,NA
"7763","MAC",2020-03-03,33.98,18.76,NA
"7764","MAC",2020-03-04,29.46,14.76,NA
"7765","MAC",2020-03-05,32.68,17.49,NA
"7766","MAC",2020-03-06,35.88,16.56,NA
"7767","MAC",2020-03-07,36.28,20.32,NA
"7768","MAC",2020-03-08,37.21,18.07,NA
"7769","MAC",2020-03-09,33.38,18.96,NA
"7770","MAC",2020-03-10,36.61,17.53,NA
"7771","MAC",2020-03-11,34.8,17.4,NA
"7772","MAC",2020-03-12,28.43,17.97,NA
"7773","MAC",2020-03-13,34.23,21.58,NA
"7774","MAC",2020-03-14,38.92,23.41,NA
"7775","MAC",2020-03-15,32.51,22.97,NA
"7776","MAC",2020-03-16,28.16,17.99,NA
"7777","MAC",2020-03-17,25.4,16.66,NA
"7778","MAC",2020-03-18,25.54,16.39,NA
"7779","MAC",2020-03-19,25.43,17.41,NA
"7780","MAC",2020-03-20,25.17,18.01,NA
"7781","MAC",2020-03-21,27.18,17.1,NA
"7782","MAC",2020-03-22,25.86,16.94,NA
"7783","MAC",2020-03-23,25.08,16.24,NA
"7784","MAC",2020-03-24,24.7,16.5,NA
"7785","MAC",2020-03-25,26.06,16.6,NA
"7786","MAC",2020-03-26,27.56,16.37,NA
"7787","MAC",2020-03-27,26.48,17.04,NA
"7788","MAC",2020-03-28,26.3,16.37,NA
"7789","MAC",2020-03-29,25.66,14.8,NA
"7790","MAC",2020-03-30,23.19,14.44,NA
"7791","MAC",2020-03-31,21.99,13.55,NA
"7792","MAC",2020-04-01,20.75,13.71,NA
"7793","MAC",2020-04-02,23.65,12.81,NA
"7794","MAC",2020-04-03,23.18,14.02,NA
"7795","MAC",2020-04-04,24.23,15.35,NA
"7796","MAC",2020-04-05,23.43,14.54,NA
"7797","MAC",2020-04-06,24.66,15.83,NA
"7798","MAC",2020-04-07,28.06,18.23,NA
"7799","MAC",2020-04-08,24.88,17.71,NA
"7800","MAC",2020-04-09,26.51,17.62,NA
"7801","MAC",2020-04-10,25.04,16.31,NA
"7802","MAC",2020-04-11,26.3,16.49,NA
"7803","MAC",2020-04-12,27.14,18.1,NA
"7804","MAC",2020-04-13,26.75,17.27,NA
"7805","MAC",2020-04-14,25.2,15.84,NA
"7806","MAC",2020-04-15,23.56,16.14,NA
"7807","MAC",2020-04-16,25.86,16.95,NA
"7808","MAC",2020-04-17,29.16,19.69,NA
"7809","MAC",2020-04-18,30.37,19.36,NA
"7810","MAC",2020-04-19,26.97,18.16,NA
"7811","MAC",2020-04-20,27.16,17.42,NA
"7812","MAC",2020-04-21,26.63,17.71,NA
"7813","MAC",2020-04-22,23.09,14.1,NA
"7814","MAC",2020-04-23,24.89,16.12,NA
"7815","MAC",2020-04-24,25.9,18.92,NA
"7816","MAC",2020-04-25,32.13,23.44,NA
"7817","MAC",2020-04-26,28.13,18.99,NA
"7818","MAC",2020-04-27,26.53,16.37,NA
"7819","MAC",2020-04-28,26.17,17.71,NA
"7820","MAC",2020-04-29,31.11,20.67,NA
"7821","MAC",2020-04-30,34.02,20.75,NA
"7822","MAC",2020-05-01,31.14,20.46,NA
"7823","MAC",2020-05-02,32.47,21.74,NA
"7824","MAC",2020-05-03,29.69,19.82,NA
"7825","MAC",2020-05-04,28.36,19.87,NA
"7826","MAC",2020-05-05,27.22,18.24,NA
"7827","MAC",2020-05-06,29.05,18.61,NA
"7828","MAC",2020-05-07,29.09,18.79,NA
"7829","MAC",2020-05-08,33.34,22.99,NA
"7830","MAC",2020-05-09,34.69,22.86,NA
"7831","MAC",2020-05-10,29.47,18.1,NA
"7832","MAC",2020-05-11,NA,NA,NA
"7833","MAC",2020-05-12,NA,NA,NA
"7834","MAC",2020-05-13,28.35,18.03,NA
"7835","MAC",2020-05-14,27.43,17.78,NA
"7836","MAC",2020-05-15,33.45,22.82,NA
"7837","MAC",2020-05-16,31.93,22.8,NA
"7838","MAC",2020-05-17,28.76,18.09,NA
"7839","MAC",2020-05-18,27.73,16.51,NA
"7840","MAC",2020-05-19,27.57,18.43,NA
"7841","MAC",2020-05-20,28.11,17.13,NA
"7842","MAC",2020-05-21,26.8,16.18,NA
"7843","MAC",2020-05-22,32.06,20.88,NA
"7844","MAC",2020-05-23,33.53,22.67,NA
"7845","MAC",2020-05-24,28.77,16.79,NA
"7846","MAC",2020-05-25,27.31,16.69,NA
"7847","MAC",2020-05-26,26.58,15.89,NA
"7848","MAC",2020-05-27,28.29,17.32,NA
"7849","MAC",2020-05-28,29.5,17.13,NA
"7850","MAC",2020-05-29,29.45,17.21,NA
"7851","MAC",2020-05-30,33.89,22.51,NA
"7852","MAC",2020-05-31,29.13,18.55,NA
"7853","MAC",2020-06-01,29.03,16.42,NA
"7854","MAC",2020-06-02,28.41,17.86,NA
"7855","MAC",2020-06-03,28.49,18.15,NA
"7856","MAC",2020-06-04,29.14,17.4,NA
"7857","MAC",2020-06-05,32.67,20.96,NA
"7858","MAC",2020-06-06,31.82,19.55,NA
"7859","MAC",2020-06-07,27.89,16.84,NA
"7860","MAC",2020-06-08,28.72,17.01,NA
"7861","MAC",2020-06-09,29.46,19.28,NA
"7862","MAC",2020-06-10,30.07,19.41,NA
"7863","MAC",2020-06-11,29.6,19.02,NA
"7864","MAC",2020-06-12,32.73,21.76,NA
"7865","MAC",2020-06-13,30.79,17.51,NA
"7866","MAC",2020-06-14,28.03,15.97,NA
"7867","MAC",2020-06-15,29.42,18.88,NA
"7868","MAC",2020-06-16,29.59,18.27,NA
"7869","MAC",2020-06-17,31.22,18.73,NA
"7870","MAC",2020-06-18,31.05,18.61,NA
"7871","MAC",2020-06-19,36.29,23.18,NA
"7872","MAC",2020-06-20,37.24,23.71,NA
"7873","MAC",2020-06-21,30.95,19.73,NA
"7874","MAC",2020-06-22,31.35,19.14,NA
"7875","MAC",2020-06-23,32.65,20.59,NA
"7876","MAC",2020-06-24,39.11,21.14,NA
"7877","MAC",2020-06-25,34.32,21.17,NA
"7878","MAC",2020-06-26,36.5,21.82,NA
"7879","MAC",2020-06-27,36.47,22.25,NA
"7880","MAC",2020-06-28,32.08,18.39,NA
"7881","MAC",2020-06-29,30.5,17.23,NA
"7882","MAC",2020-06-30,29.49,18.54,NA
"7883","MAC",2020-07-01,28.35,17.11,NA
"7884","MAC",2020-07-02,32.5,19.83,NA
"7885","MAC",2020-07-03,33.92,22.35,NA
"7886","MAC",2020-07-04,36.55,23.64,NA
"7887","MAC",2020-07-05,33.8,20,NA
"7888","MAC",2020-07-06,32.35,19.51,NA
"7889","MAC",2020-07-07,31.94,20.59,NA
"7890","MAC",2020-07-08,31.02,18.69,NA
"7891","MAC",2020-07-09,32.37,20.14,NA
"7892","MAC",2020-07-10,35.04,23.6,NA
"7893","MAC",2020-07-11,39.06,24.48,NA
"7894","MAC",2020-07-12,34.12,21.57,NA
"7895","MAC",2020-07-13,32.7,19.16,NA
"7896","MAC",2020-07-14,34.67,20.36,NA
"7897","MAC",2020-07-15,34.34,21.66,NA
"7898","MAC",2020-07-16,35.83,22.28,NA
"7899","MAC",2020-07-17,35.99,24.56,NA
"7900","MAC",2020-07-18,38.59,22.84,NA
"7901","MAC",2020-07-19,37.82,22.13,NA
"7902","MAC",2020-07-20,34.08,21.52,NA
"7903","MAC",2020-07-21,37.6,21.47,NA
"7904","MAC",2020-07-22,35.56,22.82,NA
"7905","MAC",2020-07-23,37.06,23.36,NA
"7906","MAC",2020-07-24,40.93,24.41,NA
"7907","MAC",2020-07-25,38.87,24.59,NA
"7908","MAC",2020-07-26,37.31,23.92,NA
"7909","MAC",2020-07-27,33.79,19.84,NA
"7910","MAC",2020-07-28,35.18,21.73,NA
"7911","MAC",2020-07-29,34.28,21.56,NA
"7912","MAC",2020-07-30,33.88,20.94,NA
"7913","MAC",2020-07-31,34.88,19.62,NA
"7914","MAC",2020-08-01,31.76,18.64,NA
"7915","MAC",2020-08-02,32.98,20.44,NA
"7916","MAC",2020-08-03,37.67,23.38,NA
"7917","MAC",2020-08-04,34.71,21.48,NA
"7918","MAC",2020-08-05,35.22,21.01,NA
"7919","MAC",2020-08-06,36,23.65,NA
"7920","MAC",2020-08-07,40.97,25.68,NA
"7921","MAC",2020-08-08,35.55,21.68,NA
"7922","MAC",2020-08-09,36.32,22.62,NA
"7923","MAC",2020-08-10,37.77,23.07,NA
"7924","MAC",2020-08-11,34.62,20.8,NA
"7925","MAC",2020-08-12,34.15,20.7,NA
"7926","MAC",2020-08-13,35.88,21.22,NA
"7927","MAC",2020-08-14,38,22.76,NA
"7928","MAC",2020-08-15,37.87,24.98,NA
"7929","MAC",2020-08-16,35.93,22.26,NA
"7930","MAC",2020-08-17,33.54,20.88,NA
"7931","MAC",2020-08-18,25.01,13.68,NA
"7932","MAC",2020-08-19,33.28,19.22,NA
"7933","MAC",2020-08-20,38.26,25.11,NA
"7934","MAC",2020-08-21,41.54,26.57,NA
"7935","MAC",2020-08-22,40,26.56,NA
"7936","MAC",2020-08-23,36.35,23.5,NA
"7937","MAC",2020-08-24,37.76,23,NA
"7938","MAC",2020-08-25,36.42,23.73,NA
"7939","MAC",2020-08-26,33.68,23.09,NA
"7940","MAC",2020-08-27,37.33,25.93,NA
"7941","MAC",2020-08-28,40.19,25.71,NA
"7942","MAC",2020-08-29,38.47,23,NA
"7943","MAC",2020-08-30,38.8,25.28,NA
"7944","MAC",2020-08-31,39.38,27.19,NA
"7945","MAC",2020-09-01,36.61,24.48,NA
"7946","MAC",2020-09-02,35.3,22.61,NA
"7947","MAC",2020-09-03,37.51,23.51,NA
"7948","MAC",2020-09-04,41.63,27.93,NA
"7949","MAC",2020-09-05,39.51,27.59,NA
"7950","MAC",2020-09-06,37.22,25.05,NA
"7951","MAC",2020-09-07,37.26,24.31,NA
"7952","MAC",2020-09-08,39.07,26.02,NA
"7953","MAC",2020-09-09,37.84,27.82,NA
"7954","MYS",2020-01-13,100,100,NA
"7955","MYS",2020-01-14,98.11,97.46,NA
"7956","MYS",2020-01-15,103.36,100.35,NA
"7957","MYS",2020-01-16,111.32,110.03,NA
"7958","MYS",2020-01-17,137.04,130.19,NA
"7959","MYS",2020-01-18,130.98,125.64,NA
"7960","MYS",2020-01-19,109.69,104.91,NA
"7961","MYS",2020-01-20,103.57,103.77,NA
"7962","MYS",2020-01-21,107.76,104.65,NA
"7963","MYS",2020-01-22,123.77,111.72,NA
"7964","MYS",2020-01-23,139.44,119.97,NA
"7965","MYS",2020-01-24,170.26,137.01,NA
"7966","MYS",2020-01-25,172.1,155.33,NA
"7967","MYS",2020-01-26,170.46,143.07,NA
"7968","MYS",2020-01-27,161.85,127.42,NA
"7969","MYS",2020-01-28,124.74,106.25,NA
"7970","MYS",2020-01-29,114.84,108.2,NA
"7971","MYS",2020-01-30,111.4,100.54,NA
"7972","MYS",2020-01-31,136.51,106.83,NA
"7973","MYS",2020-02-01,134.75,109.2,NA
"7974","MYS",2020-02-02,113.17,92.89,NA
"7975","MYS",2020-02-03,100.5,85.64,NA
"7976","MYS",2020-02-04,97.37,84.2,NA
"7977","MYS",2020-02-05,101.29,84.98,NA
"7978","MYS",2020-02-06,110.54,96.91,NA
"7979","MYS",2020-02-07,142.97,112.09,NA
"7980","MYS",2020-02-08,133.99,112.14,NA
"7981","MYS",2020-02-09,110.1,89.74,NA
"7982","MYS",2020-02-10,97.8,84,NA
"7983","MYS",2020-02-11,96.62,83.27,NA
"7984","MYS",2020-02-12,99.08,84.75,NA
"7985","MYS",2020-02-13,109.94,93.33,NA
"7986","MYS",2020-02-14,145.37,116.58,NA
"7987","MYS",2020-02-15,131.39,106.73,NA
"7988","MYS",2020-02-16,105.77,84.19,NA
"7989","MYS",2020-02-17,94.77,76.85,NA
"7990","MYS",2020-02-18,94.23,78.7,NA
"7991","MYS",2020-02-19,97.88,80.09,NA
"7992","MYS",2020-02-20,106.76,83.48,NA
"7993","MYS",2020-02-21,143.07,105.24,NA
"7994","MYS",2020-02-22,133.91,107.95,NA
"7995","MYS",2020-02-23,105.47,82.94,NA
"7996","MYS",2020-02-24,93.63,75.28,NA
"7997","MYS",2020-02-25,94.58,72.55,NA
"7998","MYS",2020-02-26,96.05,75.24,NA
"7999","MYS",2020-02-27,105.9,84.43,NA
"8000","MYS",2020-02-28,140.85,106.87,NA
"8001","MYS",2020-02-29,136.5,106.84,NA
"8002","MYS",2020-03-01,110,84,NA
"8003","MYS",2020-03-02,94.63,73.62,NA
"8004","MYS",2020-03-03,95.67,73.59,NA
"8005","MYS",2020-03-04,95.61,73.58,NA
"8006","MYS",2020-03-05,105.95,77.07,NA
"8007","MYS",2020-03-06,136.3,97.61,NA
"8008","MYS",2020-03-07,129.71,95.76,NA
"8009","MYS",2020-03-08,106.38,75.18,NA
"8010","MYS",2020-03-09,90.7,68.38,NA
"8011","MYS",2020-03-10,91.25,64.65,NA
"8012","MYS",2020-03-11,89.5,65.93,NA
"8013","MYS",2020-03-12,99.06,70.2,NA
"8014","MYS",2020-03-13,134.25,91.48,NA
"8015","MYS",2020-03-14,129.68,85.02,NA
"8016","MYS",2020-03-15,104.7,67,NA
"8017","MYS",2020-03-16,86.46,55.43,NA
"8018","MYS",2020-03-17,90.92,45.64,NA
"8019","MYS",2020-03-18,53.59,33.84,NA
"8020","MYS",2020-03-19,42.91,29.35,NA
"8021","MYS",2020-03-20,38.97,26.67,NA
"8022","MYS",2020-03-21,30.57,22.09,NA
"8023","MYS",2020-03-22,29.76,20.34,NA
"8024","MYS",2020-03-23,31.21,22.39,NA
"8025","MYS",2020-03-24,33.71,22.8,NA
"8026","MYS",2020-03-25,36.93,25.76,NA
"8027","MYS",2020-03-26,38.08,26.88,NA
"8028","MYS",2020-03-27,37.34,27.04,NA
"8029","MYS",2020-03-28,36.99,27.02,NA
"8030","MYS",2020-03-29,38.89,27.05,NA
"8031","MYS",2020-03-30,39.79,27.15,NA
"8032","MYS",2020-03-31,40.13,28.61,NA
"8033","MYS",2020-04-01,43.42,31.08,NA
"8034","MYS",2020-04-02,41.79,30.8,NA
"8035","MYS",2020-04-03,40.82,29.62,NA
"8036","MYS",2020-04-04,39.58,29.88,NA
"8037","MYS",2020-04-05,42.85,32.08,NA
"8038","MYS",2020-04-06,43.92,32.44,NA
"8039","MYS",2020-04-07,44.78,33.69,NA
"8040","MYS",2020-04-08,44.28,34.39,NA
"8041","MYS",2020-04-09,45.31,34.26,NA
"8042","MYS",2020-04-10,47.51,36.05,NA
"8043","MYS",2020-04-11,47.19,36.58,NA
"8044","MYS",2020-04-12,48.76,36.18,NA
"8045","MYS",2020-04-13,49.93,38.56,NA
"8046","MYS",2020-04-14,51.2,39.06,NA
"8047","MYS",2020-04-15,51.14,40.18,NA
"8048","MYS",2020-04-16,51.26,37.5,NA
"8049","MYS",2020-04-17,49.56,37.94,NA
"8050","MYS",2020-04-18,45.61,35,NA
"8051","MYS",2020-04-19,46.77,35.87,NA
"8052","MYS",2020-04-20,47.85,35.09,NA
"8053","MYS",2020-04-21,49.66,37.18,NA
"8054","MYS",2020-04-22,49.73,38.21,NA
"8055","MYS",2020-04-23,42.23,30.89,NA
"8056","MYS",2020-04-24,48.74,38.33,NA
"8057","MYS",2020-04-25,51.66,43.91,NA
"8058","MYS",2020-04-26,55.06,43.44,NA
"8059","MYS",2020-04-27,55.2,44.28,NA
"8060","MYS",2020-04-28,56.13,43.72,NA
"8061","MYS",2020-04-29,57.12,45.87,NA
"8062","MYS",2020-04-30,55.64,41.69,NA
"8063","MYS",2020-05-01,56.85,45.73,NA
"8064","MYS",2020-05-02,54.36,41.83,NA
"8065","MYS",2020-05-03,59.41,44.95,NA
"8066","MYS",2020-05-04,61.3,43.98,NA
"8067","MYS",2020-05-05,63.1,45.35,NA
"8068","MYS",2020-05-06,66.81,43.76,NA
"8069","MYS",2020-05-07,68.8,47.97,NA
"8070","MYS",2020-05-08,71.48,47.45,NA
"8071","MYS",2020-05-09,75.11,51.7,NA
"8072","MYS",2020-05-10,70.83,48.49,NA
"8073","MYS",2020-05-11,NA,NA,NA
"8074","MYS",2020-05-12,NA,NA,NA
"8075","MYS",2020-05-13,74.76,51.1,NA
"8076","MYS",2020-05-14,77.45,53.11,NA
"8077","MYS",2020-05-15,83.43,58.88,NA
"8078","MYS",2020-05-16,81.68,53.06,NA
"8079","MYS",2020-05-17,81.11,54.19,NA
"8080","MYS",2020-05-18,82.6,56.65,NA
"8081","MYS",2020-05-19,86.77,58.36,NA
"8082","MYS",2020-05-20,90.51,59.76,NA
"8083","MYS",2020-05-21,95.39,62.6,NA
"8084","MYS",2020-05-22,94.1,66.37,NA
"8085","MYS",2020-05-23,85.68,56.5,NA
"8086","MYS",2020-05-24,68.76,41.43,NA
"8087","MYS",2020-05-25,73.77,45.37,NA
"8088","MYS",2020-05-26,75.27,48.37,NA
"8089","MYS",2020-05-27,75.71,50.92,NA
"8090","MYS",2020-05-28,74.24,48.36,NA
"8091","MYS",2020-05-29,84.28,55.63,NA
"8092","MYS",2020-05-30,85.08,57.36,NA
"8093","MYS",2020-05-31,82.97,54.82,NA
"8094","MYS",2020-06-01,84.61,55.47,NA
"8095","MYS",2020-06-02,86.39,57.83,NA
"8096","MYS",2020-06-03,86.59,56.17,NA
"8097","MYS",2020-06-04,91.98,59.2,NA
"8098","MYS",2020-06-05,98.49,63.11,NA
"8099","MYS",2020-06-06,98.25,63.15,NA
"8100","MYS",2020-06-07,97.9,63.18,NA
"8101","MYS",2020-06-08,95.64,59.98,NA
"8102","MYS",2020-06-09,99.48,62.26,NA
"8103","MYS",2020-06-10,105.78,64.77,NA
